ljo_2017_id	label	성명	name	f_name	r_name	a_name	字	號	諡號	birth_year	death_year	exam_year	status	posts	choronym	residence
PSa_1568_005483	CS	이희원	李希愿				子厚			1538		1568	幼學		全義 李	京
PSa_1568_005484	CS	이계인	李啓仁				時望			1550		1568	幼學		龍仁 李	京
PSa_1568_005485	CS	이승헌	李承憲				叔度			1542		1568	幼學		龍仁 李	保寧
PSa_1568_005486	CS	이척	李惕				惕吉			1543		1568	幼學		全州 李	京
PSa_1568_005487	CS	고계영	高季英				挺之			1526		1568	幼學		長興 高	光州
PSa_1568_005488	CS	이홍량	李弘量				仲容			1531	1592	1568	幼學		光山 李	星州
PSa_1568_005489	CS	허완	許完				景粹			1544		1568	幼學		陽川 許	金浦
PSa_1568_005490	CS	유격	柳格				正夫			1545	1584	1568	幼學		晉州 柳	京
PSa_1568_005491	CS	황정길	黃廷吉							1533		1568	幼學		長水 黃	京
PSa_1568_005492	CS	이경의	李景義				宜叔			1534		1568	幼學		全州 李	京
PSa_1568_005493	CS	김광윤	金光胤				孝伯			1524		1568	幼學		淸道 金	開城
PSa_1568_005494	CS	한중후	韓仲厚				仁哉			1544		1568	幼學		淸道 韓	密陽
PSa_1568_005495	CS	이석형	李碩亨				君會			1534	1595	1568	幼學		咸安 李	京
PSa_1568_005496	CS	박충열	朴忠悅				恕伯			1537		1568	幼學		羅州 朴	淸州
PSa_1568_005497	CS	임응정	林應禎				彦興			1525		1568	幼學		醴泉 林	沔川
PSa_1568_005498	CS	김봉서	金鳳瑞				應休			1539		1568	通禮院引儀		光山 金	京
PSa_1568_005499	CS	골인서	骨仁瑞				彦符			1524		1568	幼學		江華 骨	寧邊
PSa_1568_005500	CS	김응희	金應禧				以錫			1537		1568	幼學		彦陽 金	京
PSa_1568_005501	CS	이경률	李景㟳				叔贍			1537		1568	幼學		全州 李	京
PSa_1568_005502	CS	남호	南鎬				叔京			1533		1568	幼學		固城 南	京
PSa_1568_005503	CS	박이문	朴而文				伯彬	藍溪		1544	1598	1568	幼學		順天 朴	陜川
PSa_1568_005504	CS	권동미	權東美				子休			1525	1585	1568	幼學		安東 權	安東
PSa_1568_005505	CS	남궁제	南宮悌				友仲			1543		1568	別坐		咸悅 南宮	京
PSa_1568_005506	CS	문두	文斗				明仲			1544		1568	幼學		善山 文	報恩
PSa_1568_005507	CS	정양좌	鄭良佐				棐卿			1524		1568	幼學		河東 鄭	全州
PSa_1568_005508	CS	임극	任克				孟吉			1537		1568	參奉		豊川 任	京
PSa_1568_005509	CS	윤시침	尹時忱				國保			1539		1568	察訪		坡平 尹	京
PSa_1568_005510	CS	이언종	李彦悰				士湛			1533		1568	察訪		星州 李	京
PSa_1568_005511	CS	김홍균	金弘鈞				汝平			1524		1568	幼學		蔚山 金	珍原
PSa_1568_005512	CS	이첩	李㥈				思定			1533		1568	幼學		牛峰 李	京
PSa_1568_005513	CS	우강	禹綱				景立			1548		1568	幼學		丹陽 禹	公州
PSa_1568_005514	CS	송상우	宋尙友				希賢			1542		1568	幼學		鎭川 宋	京
PSa_1568_005515	CS	남호	南琥				仲獻			1536		1568	別坐		宜寧 南	京
PSa_1568_005516	CS	함구명	咸九命				顯希			1517		1568	幼學		江陵 咸	江陵
PSa_1568_005517	CS	현적복	玄積福				成仲			1521		1568	幼學		順天 玄	延安
PSa_1568_005518	CS	민간	閔侃				剛伯			1546		1568	幼學		驪興 閔	京
PSa_1568_005519	CS	이우인	李友仁				成之			1535		1568	幼學		驪州 李	京
PSa_1568_005520	CS	심희수	沈喜壽				伯懼	一松	文貞	1548	1622	1568	幼學		靑松 沈	京
PSa_1568_005521	CS	홍인걸	洪仁傑				應時			1541	1603	1568	幼學		南陽 洪	京
PSa_1568_005522	CS	고립	高岦				汝瞻			1539		1568	幼學		原州 高	原州
PSa_1568_005523	CS	이방호	李邦豪				偉叔			1536		1568	幼學		咸平 李	光州
PSa_1568_005524	CS	이홍각	李弘慤				汝誠			1539		1568	幼學		慶州 李	慶州
PSa_1568_005525	CS	현관	玄瓘				子潤			1531		1568	幼學		昌原 玄	德山
PSa_1568_005526	CS	최호	崔濩				希韶			1538		1568	幼學		水原 崔	京
PSa_1568_005527	CS	박천정	朴天挺				應須	黃灘		1544		1568	幼學		咸陽 朴	光州
PSa_1568_005528	CS	방호인	房好仁				克己			1543		1568	幼學		南陽 房	南原
PSa_1568_005529	CS	조연	趙鍊				克精			1542		1568	幼學		白川 趙	海州
PSa_1568_005530	CS	정유정	鄭惟精				擇中			1539		1568	幼學		草溪 鄭	京
PSa_1568_005531	CS	유몽필	柳夢弼				汝霖			1533		1568	幼學		文化 柳	京
PSa_1568_005532	CS	채무회	蔡無悔				仲吉			1541		1568	幼學		仁川 蔡	京
PSa_1568_005533	CS	양덕희	楊德禧				景仰			1534		1568	幼學		中和 楊	平壤
PSa_1568_005534	CS	송상의	宋尙義				子方			1538		1568	幼學		鎭川 宋	京
PSa_1568_005535	CS	이순경	李順慶				善應			1549		1568	幼學		全州 李	京
PSa_1568_005536	CS	심원준	沈元濬				汝浩			1536		1568	幼學		江陵 沈	江陵
PSa_1568_005537	CS	이태수	李鮐壽				希一			1522		1568	幼學		全州 李	京
PSa_1568_005538	CS	유희성	柳希聖				大而			1537		1568	幼學		文化 柳	全州
PSa_1568_005539	CS	이린	李驎				德載	山澤堂		1539	1595	1568	幼學		星山 李	星州
PSa_1568_005540	CS	이영춘	李榮春				時元			1537		1568	幼學		原州 李	原州
PSa_1568_005541	CS	권희	權憘				思悅	南嶽		1547	1624	1568	幼學		安東 權	京
PSa_1568_005542	CS	이은우	李殷佑				商叟			1531		1568	幼學		廣州 李	廣州
PSa_1570_005643	CS	정안	鄭安				季仁			1527		1570	幼學		晉陽 鄭	晉州
PSa_1570_005644	CS	황혁	黃赫				晦之	獨石		1551	1612	1570	幼學		長水 黃	京
PSa_1570_005645	CS	김복흥	金復興				景言			1546	1604	1570	幼學		順天 金	南原
PSa_1570_005646	CS	한술	韓述				子善	陶谷		1541	1616	1570	幼學		淸州 韓	京
PSa_1570_005647	CS	김윤	金胤				纘仲			1506		1570	參奉		光山 金	長興
PSa_1570_005648	CS	계천기	桂天機				彦衡			1539		1570	幼學		遂安 桂	宣川
PSa_1570_005649	CS	정명세	鄭名世				伯時			1550	1592	1570	幼學		晉陽 鄭	長興
PSa_1570_005650	CS	유조인	柳祖訒				訒之			1522	1599	1570	幼學		晉州 柳	京
PSa_1570_005651	CS	유근	柳根				晦夫	西坰	文靖	1549	1627	1570	幼學		晉州 柳	京
PSa_1570_005652	CS	기효증	奇孝曾				伯魯			1550		1570	幼學		幸州 奇	光州
PSa_1570_005653	CS	윤기헌	尹耆獻				元翁			1548		1570	幼學		南原 尹	京
PSa_1570_005654	CS	이언룡	李彦龍				見卿			1543		1570	幼學		全州 李	全州
PSa_1570_005655	CS	구인걸	具仁傑				士挺			1529		1570	幼學		綾城 具	忠州
PSa_1570_005656	CS	성량	成亮				士明			1543		1570	幼學		昌寧 成	晉州
PSa_1570_005657	CS	고종후	高從厚				道冲	隼峰	孝烈	1554	1593	1570	幼學		長興 高	光州
PSa_1570_005658	CS	소종선	蘇宗善				慶延			1530		1570	幼學		晉州 蘇	益山
PSa_1570_005659	CS	신응회	辛應會				君亨			1546		1570	幼學		靈山 辛	京
PSa_1570_005660	CS	이제	李磾				仲質			1539		1570	幼學		固城 李	京
PSa_1570_005661	CS	홍원	洪遠				尙古			1549		1570	幼學		南陽 洪	京
PSa_1570_005662	CS	유대신	柳大新				景和			1548		1570	幼學		晉州 柳	晉州
PSa_1570_005663	CS	윤여림	尹汝霖				景洽			1545		1570	幼學		海平 尹	竹山
PSa_1570_005664	CS	정수곤	鄭壽崑				靜老			1525		1570	幼學		玄風 鄭	京
PSa_1570_005665	CS	최사언	崔士彦				君美			1534		1570	幼學		忠州 崔	忠州
PSa_1570_005666	CS	이여확	李汝確				毅忭			1536		1570	幼學		京山 李	星州
PSa_1570_005667	CS	홍적	洪迪				太古	荷衣子		1549	1591	1570	幼學		南陽 洪	南陽
PSa_1570_005668	CS	박대붕	朴大鵬				逈遊			1547		1570	幼學		珍原 朴	珍原
PSa_1570_005669	CS	조감	趙堪				克己			1530	1586	1570	察訪		咸安 趙	晉州
PSa_1570_005670	CS	김경생	金景生				子吉			1549		1570	幼學		彦陽 金	京
PSa_1570_005671	CS	이호변	李虎變				子武			1549		1570	幼學		東城 李	晉州
PSa_1570_005672	CS	이청	李淸				克孝			1545		1570	幼學		全州 李	京
PSa_1570_005673	CS	김언박	金彦璞				汝獻			1524		1570	前訓導		光山 金	安東
PSa_1570_005674	CS	성로	成輅				重任			1550	1615	1570	幼學		昌寧 成	京
PSa_1570_005675	CS	이효원	李效元				誠伯	長浦		1550	1629	1570	幼學		咸平 李	京
PSa_1570_005676	CS	민서남	閔恕男				勉夫			1543		1570	幼學		驪興 閔	京
PSa_1570_005677	CS	선응직	宣應直				季溫			1528		1570	幼學		寶城 宣	寶城
PSa_1570_005678	CS	신명수	申蓂秀				堯瑞			1549		1570	幼學		平山 申	公州
PSa_1570_005679	CS	이곤변	李鯤變				子擧			1551		1570	幼學		東城 李	晉州
PSa_1570_005680	CS	원사종	元士宗				彦聖			1547		1570	幼學		原州 元	京
PSa_1570_005681	CS	이성전	李性傳				善而			1551		1570	幼學		全州 李	京
PSa_1570_005682	CS	최삼성	崔三省				希雄			1538		1570	幼學		耽津 崔	羅州
PSa_1570_005683	CS	강종경	姜宗慶				仲業	梅墅		1543	1580	1570	幼學		晉州 姜	京
PSa_1570_005684	CS	김응별	金應鼈				希禎			1539		1570	幼學		扶寧 金	扶安
PSa_1570_005685	CS	전경	全絅				太蘊			1527		1570	幼學		平康 全	槐山
PSa_1570_005686	CS	김국형	金國炯				光遠			1529		1570	幼學		高靈 金	沃溝
PSa_1570_005687	CS	박문영	朴文榮				士郁			1546		1570	幼學		竹山 朴	京
PSa_1570_005688	CS	구곤원	具坤源				大容			1550		1570	幼學		綾城 具	京
PSa_1570_005689	CS	이천남	李天男				慶文			1536		1570	幼學		光山 李	綾州
PSa_1570_005690	CS	이혼	李渾				士初			1551		1570	幼學		韓山 李	京
PSa_1570_005691	CS	장세훈	張世勳				廷彦			1545		1570	幼學		仁同 張	京
PSa_1570_005692	CS	신간	申侃				直而			1534		1570	幼學		平山 申	京
PSa_1570_005693	CS	박호현	朴好賢				季容			1550		1570	幼學		密陽 朴	京
PSa_1570_005694	CS	정일	鄭鎰				景玉			1556		1570	幼學		迎日 鄭	尙州
PSa_1570_005695	CS	오대립	吳大立				立之			1530		1570	訓導		同福 吳	昌平
PSa_1570_005696	CS	최전	崔錪				景恢			1549		1570	幼學		忠州 崔	京
PSa_1570_005697	CS	김회근	金懷瑾				德潤			1549		1570	幼學		江陵 金	淳昌
PSa_1570_005698	CS	정대호	鄭大濩				希古			1538		1570	幼學		晉陽 鄭	晉州
PSa_1570_005699	CS	김대련	金大鍊				光仲			1542		1570	幼學		扶寧 金	忠州
PSa_1570_005700	CS	정승윤	鄭承尹				任仲	南溪		1542	1610	1570	幼學		晉陽 鄭	晉州
PSa_1570_005701	CS	신응운	辛應運				君挺			1543		1570	幼學		靈山 辛	京
PSa_1570_005702	CS	양응방	梁應房				景文			1517		1570	幼學		南陽 梁	全州
PSa_1570_005703	CS	석수복	石壽福				申之			1522		1570	貢生		廣州 石	廣州
PSa_1570_005704	CS	이희만	李喜萬				懼然			1522		1570	幼學		載寧 李	晉州
PSa_1570_005705	CS	구사익	具思益				堯卿			1548		1570	幼學		綾城 具	京
PSa_1570_005706	CS	민사굉	閔思宏				彦弘			1527		1570	幼學		驪興 閔	公州
PSa_1570_005707	CS	양사헌	楊士獻				忭琛			1540		1570	幼學		南原 楊	益山
PSa_1570_005708	CS	이능방	李能芳				芳之			1548		1570	幼學		固城 李	平壤
PSa_1570_005709	CS	여극성	呂克誠				景純			1536		1570	幼學		咸陽 呂	咸陽
PSa_1570_005710	CS	신광필	申光弼				隣卿	郊峰		1553	1594	1570	幼學		平山 申	豊德
PSa_1570_005711	CS	권겸	權謙				汝益			1535		1570	幼學		安東 權	安東
PSa_1570_005712	CS	김현준	金賢俊				君秀			1545		1570	幼學		禮安 金	定山
PSa_1570_005713	CS	최운해	崔雲海				大受			1545		1570	幼學		江陵 崔	江陵
PSa_1570_005714	CS	조수충	曹守忠				公恕			1531		1570	訓導		山陰 曹	文化
PSa_1570_005715	CS	최승안	崔承安				天賚			1551		1570	幼學		江陵 崔	江陵
PSa_1570_005716	CS	정대함	鄭大咸				希善			1549		1570	幼學		晉陽 鄭	晉州
PSa_1570_005717	CS	이즙	李葺				庇遠			1533		1570	幼學		全州 李	京
PSa_1570_005718	CS	권대명	權大鳴				聞遠			1539		1570	幼學		安東 權	醴泉
PSa_1570_005719	CS	태순민	太舜民				君獻			1539		1570	幼學		永順 太	醴泉
PSa_1570_005720	CS	강언보	康彦輔				聖翼			1535		1570	幼學		祥原 康	平壤
PSa_1570_005721	CS	최굉	崔宏				仁仲			1535		1570	幼學		和順 崔	光州
PSa_1570_005722	CS	송상현	宋象賢				德求	泉谷	忠烈	1551	1592	1570	幼學		礪山 宋	京
PSa_1570_005723	CS	홍사려	洪思礪				成己			1543		1570	幼學		南陽 洪	京
PSa_1570_005724	CS	김충일	金冲一				天吉			1546		1570	幼學		慶州 金	京
PSa_1570_005725	CS	최응두	崔應斗				景樞			1534		1570	幼學		耽津 崔	康津
PSa_1570_005726	CS	이정우	李庭友				而敬			1541		1570	幼學		新平 李	京
PSa_1570_005727	CS	성효관	成效寬				容老			1527		1570	幼學		昌寧 成	京
PSa_1570_005728	CS	최곤옥	崔崑玉				子售			1511		1570	訓導		全州 崔	槐山
PSa_1570_005729	CS	유공진	柳拱辰				文伯			1547	1604	1570	幼學		晉州 柳	京
PSa_1570_005730	CS	송림	宋琳				仲溫			1520		1570	前主簿		礪山 宋	古阜
PSa_1570_005731	CS	최준	崔浚				德遠			1550		1570	幼學		楊州 崔	京
PSa_1570_005732	CS	최기	崔棄				希稷			1538		1570	幼學		全州 崔	京
PSa_1570_005733	CS	이대수	李大遂				汝成			1547		1570	幼學		慶州 李	堤川
PSa_1570_005734	CS	이충	李冲				順擧			1547		1570	幼學		全州 李	京
PSa_1570_005735	CS	이숙	李塾				子受			1538		1570	幼學		全州 李	京
PSa_1570_005736	CS	남침	南琛				忭獻			1539		1570	幼學		宜寧 南	京
PSa_1570_005737	CS	안일	安軼				子正			1530		1570	幼學		忠州 安	京
PSa_1570_005738	CS	이지	李砥				季拔			1542		1570	幼學		固城 李	京
PSa_1570_005739	CS	신세영	辛世英				景實			1537		1570	幼學		靈山 辛	京
PSa_1570_005740	CS	정언제	鄭彦悌				景怡			1539	1615	1570	幼學		東萊 鄭	全州
PSa_1570_005741	CS	김수	金脩				仲永			1533		1570	幼學		光山 金	安東
PSa_1570_005742	CS	조진	趙進				志進			1541		1570	幼學		稷山 趙	松京
PSa_1573_005843	CS	김횡	金鋐				汝器			1541		1573	幼學		扶寧 金	扶安
PSa_1573_005844	CS	민경남	閔敬男				肅夫			1545		1573	幼學		驪興 閔	京
PSa_1573_005845	CS	박이장	朴而章				叔彬	龍潭		1547	1622	1573	幼學		順天 朴	陜川
PSa_1573_005846	CS	남몽오	南夢鰲				景祥			1528		1573	幼學		英陽 南	榮川
PSa_1573_005847	CS	최희열	崔希說				景賚			1536		1573	幼學		水原 崔	羅州
PSa_1573_005848	CS	조응두	趙應斗				文叔			1524		1573	幼學		白川 趙	白川
PSa_1573_005849	CS	성협	成恊				士和			1537		1573	幼學		昌寧 成	沔川
PSa_1573_005850	CS	신유	愼有				天休			1527		1573	前察訪		居昌 愼	京
PSa_1573_005851	CS	정사호	鄭賜湖				夢與	禾谷		1553		1573	幼學		光州 鄭	京
PSa_1573_005852	CS	강덕서	姜德瑞				得吉			1540		1573	幼學		晉州 姜	京
PSa_1573_005853	CS	윤백순	尹百順				福源			1552		1573	幼學		茂松 尹	京
PSa_1573_005854	CS	이대건	李大建				汝立	梧村		1550		1573	幼學		慶州 李	堤川
PSa_1573_005855	CS	최흥문	崔興門				景復			1547		1573	幼學		陽川 崔	沔川
PSa_1573_005856	CS	고상안	高尙顔				思勿			1553	1623	1573	幼學		開城 高	龍宮
PSa_1573_005857	CS	명광계	明光啓				稚晦			1543	1592	1573	幼學		西蜀 明	開城
PSa_1573_005858	CS	정삼변	鄭三變				德全			1544		1573	幼學		迎日 鄭	永川
PSa_1573_005859	CS	안상	安祥				季綏			1535		1573	幼學		順興 安	京
PSa_1573_005860	CS	강봉수	姜鳳壽				德叟	松巖		1543		1573	幼學		晉州 姜	溫陽
PSa_1573_005861	CS	신봉서	辛鳳瑞				景儀			1546		1573	幼學		靈山 辛	尙州
PSa_1573_005862	CS	이극충	李克忠				子信			1539		1573	幼學		全州 李	京
PSa_1573_005863	CS	고한운	高翰雲				子龍			1552		1573	幼學		安東 高	善山
PSa_1573_005864	CS	안황	安璜				仲瑞	雪齋		1527	1597	1573	幼學		順興 安	南原
PSa_1573_005865	CS	최원량	崔元亮				明甫			1551		1573	幼學		朔寧 崔	晉州
PSa_1573_005866	CS	유증	柳增				克新			1538		1573	幼學		全州 柳	南原
PSa_1573_005867	CS	안중길	安重吉				善伯			1549		1573	幼學		竹山 安	京
PSa_1573_005868	CS	조존성	趙存性				守初	龍湖	昭敏	1554	1628	1573	幼學		楊州 趙	京
PSa_1573_005869	CS	유영서	柳永緖				彦紹			1549	1592	1573	幼學		文化 柳	京
PSa_1573_005870	CS	신경행	辛景行				伯道	釣隱	忠翼	1547	1623	1573	幼學		靈山 辛	淸安
PSa_1573_005871	CS	전욱	全旭				光叔			1521		1573	幼學		龍宮 全	陰竹
PSa_1573_005872	CS	유준인	柳遵仁				克甫			1548		1573	幼學		文化 柳	京
PSa_1573_005873	CS	안경사	安景泗				希源			1536		1573	前察訪		竹山 安	京
PSa_1573_005874	CS	정형	鄭珩				公獻			1537		1573	幼學		迎日 鄭	慶州
PSa_1573_005875	CS	이문간	李文幹				景質			1536		1573	幼學		慶州 李	京
PSa_1573_005876	CS	박여룡	朴汝龍				舜卿			1541	1611	1573	幼學		沔川 朴	海州
PSa_1573_005877	CS	이수당	李守讜				季直			1536		1573	幼學		碧珍 李	星州
PSa_1573_005878	CS	나덕원	羅德元				得一			1548		1573	幼學		羅州 羅	羅州
PSa_1573_005879	CS	김석형	金碩亨				元禮			1545		1573	幼學		蔚山 金	珍原
PSa_1573_005880	CS	이종강	李終綱				士擧			1537		1573	幼學		眞城 李	安東
PSa_1573_005881	CS	윤승훈	尹承勳				子述	晴峰		1549	1611	1573	幼學		海平 尹	京
PSa_1573_005882	CS	이대록	李大祿				仲綏			1538		1573	幼學		全州 李	京
PSa_1573_005883	CS	최감	崔弇				昭夫			1548		1573	幼學		全州 崔	京
PSa_1573_005884	CS	송미로	宋眉老				居仁			1517		1573	幼學		鎭川 宋	京
PSa_1573_005885	CS	김복억	金福億				伯善			1524	1600	1573	參奉		道康 金	京
PSa_1573_005886	CS	이회	李誨				獻可			1535		1573	幼學		慶州 李	京
PSa_1573_005887	CS	정유명	鄭惟明				克允			1539	1596	1573	幼學		草溪 鄭	安陰
PSa_1573_005888	CS	조이	趙怡				汝愼			1544		1573	幼學		淳昌 趙	谷城
PSa_1573_005889	CS	한덕원	韓德遠				毅伯			1550		1573	幼學		淸州 韓	京
PSa_1573_005890	CS	유대춘	柳帶春				榮仲	東村散翁		1543	1631	1573	幼學		瑞山 柳	信川
PSa_1573_005891	CS	성호선	成好善				則優	月簑		1552		1573	幼學		昌寧 成	京
PSa_1573_005892	CS	신경진	辛慶晉				用錫	了湖		1554	1619	1573	幼學		靈山 辛	京
PSa_1573_005893	CS	조삼성	曹三省				景參			1545		1573	幼學		仁同 曹	平壤
PSa_1573_005894	CS	우복룡	禹伏龍				見吉			1547	1613	1573	幼學		丹陽 禹	京
PSa_1573_005895	CS	김직재	金直哉				景魚			1554	1612	1573	幼學		安東 金	京
PSa_1573_005896	CS	유덕종	柳德種				彦潤			1532		1573	幼學		文化 柳	忠州
PSa_1573_005897	CS	조엄	趙淹				文伯			1546		1573	幼學		白川 趙	平壤
PSa_1573_005898	CS	이의문	李疑問				景思			1548		1573	幼學		慶州 李	樂安
PSa_1573_005899	CS	김충일	金忠一				景中			1526		1573	幼學		淸道 金	沔川
PSa_1573_005900	CS	김천상	金天祥				君瑞			1543		1573	幼學		玄風 金	豊基
